,region,year,unit_type,main_gks,additional,ministry_mvd,ministry_defence,map_region,id,num_all,num_partial,num_defence_all,num_defence_service,num_defence_disability,num_defence_lost,num_mvd_all,num_mvd_service,num_mvd_disability,num_mvd_lost,pens_total,pens_age,pens_disability,pens_service,pens_social,pens_lost,pens2livmin,cpi,working,population,urban,unempl,grppc
1948,Тюменская область,1998,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,,,,,,,,,,,473,,,,,,95.9,,2086244,3219322,76.82,,58587.7
1949,Тюменская область,1999,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,,,,,,,,,,,615.7,,,,,,80.3,,2107443,3222215,76.86,,98130.1
1950,Тюменская область,2000,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,,,,,,,,,,,874.2,,,,,,69.5,,2144576,3226298,77.07,10.8,176917.9
1951,Тюменская область,2001,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,,,,,,,,,,,1199,,,,,,80.9,,2177983,3242881,77.24,10.5,232236.3
1952,Тюменская область,2002,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,,,,,,,,,,,1642,,,,,,87.8,115.54,2217834,3260674,77.41,8.7,275622.5
1953,Тюменская область,2003,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,,,,,,,,,,,1992.2,,,,,,114.4,110.71,2252779,3275759,77.5,8.3,341146.7
1954,Тюменская область,2004,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,,,,,,,,,,,2507.3,,,,,,110,109.8,2270952,3284996,78.5,8.6,467803.8
1955,Тюменская область,2005,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,,,,,,,,,,,3179.8,,,,,,122.5,111.84,2282125,3291083,78.7,6.7,673208.3
1956,Тюменская область,2006,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,,,,,,,,,,,3578,,,,,,101.3,111.48,2291039,3300264,79,6.9,773076.2
1957,Тюменская область,2007,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,717,694,,,,,,,,,4634.2,,,,,,121.6,108.89,2295068,3318652,79.2,5.9,831305.3
1958,Тюменская область,2008,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,738,713,,,,,,,,,5839.7,,,,,,107.3,111.34,2291658,3341150,79.5,6.7,934229.6
1959,Тюменская область,2009,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,769,,,,,,,,,,7981.4,,,,,,130.7,108.75,2281183,3365244,77.9,6.8,852920
1960,Тюменская область,2010,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,806,778,,,,,19049,17383,564,1102,9716.2,,,,,,154.6,108.44,2272629,3392030,78.2,6.9,973332.6
1961,Тюменская область,2011,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,837,807,,,,,21274,19620,571,1083,10663.1,,,,,,166.6,104.94,2284506,3432352,78.7,5.8,1198186
1962,Тюменская область,2012,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,864,831,,,,,22777,21127,559,1091,11841,,,,,,179.8,105.48,2284652,3485061,78.9,5.2,1327227.1
1963,Тюменская область,2013,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,895,860,,,,,24092,22440,560,1092,13073.9,,,,,,0,105.94,2269366,3528514,79.8,4.7,1402915.6
1964,Тюменская область,2014,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,924,,,,,,25018,23381,553,1084,14247,,,,,,0,108.66,2251777,3563819,79.9,4.7,1485863.5
1965,Тюменская область,2015,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,955,918,,,,,26481,24832,553,1096,15887.8,16927.5,10380.7,,9867.5,8225.3,0,112.63,2230635,3598389,80.1,4.9,1626160.4
1966,Тюменская область,2016,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,985,945,,,,,30008,28336,543,1129,21235.3,22242.5,15704.1,,15295.3,13557.2,0,106.88,2221981,3637758,80.4,4.6,1627945.9
1967,Тюменская область,2017,2,        Тюменская область,        Тюменская область,Тюменская область (с а/о),,,,1007,966,,,,,,,,,17294.3,18369.7,11431.5,,10552.3,9436.1,0,102.68,2208713,3676215,80.7,3.9,
1968,Тюменская область (без ХМАО и ЯНАО),1994,1,            Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),            Тюменская область (кроме Ханты-Мансийского автономного округа - Югры и Ямало-Ненецкого автономного округа),Тюменская обл. (без а/о),        Тюменская область,Tyumen',75,,,,,,,,,,,,,,,,,,,,,,,
